Channel ID,Video ID,Title,Published At,Views,Likes,Comments,Description,Transcript_Available,Classification
UCuyl9HIbX_fYTuJbLEz1KQw,0r0uQxCZNhQ,AADI - The Game Changer Results,2019-07-22T12:58:23Z,81,0,0,AADI - The Game Changer Results,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,pDHb3vpn74Q,Trabectome in Indian Scenario,2019-07-22T12:57:04Z,145,1,0,Trabectome in Indian Scenario,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,25YR-jVgfME,Innovation Lab,2019-07-05T13:24:13Z,714,25,3,"Dr R Venkatesh, Chief Medical Officer, Aravind Eye hospital, Pondicherry",Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,r_flmBZHpXE,Delivering Effective Presentations,2019-06-16T05:55:04Z,740,13,0,"Dr Nakul Shekhawat. MD, MPH. Kellogg Eye Center, University of Michigan",Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,Azu3mUnU8OI,IAPB Learn  Sustain the Environment and Save Costs,2019-06-09T04:16:47Z,89,2,0,IAPB Learn  Sustain the Environment and Save Costs - Dr R. Venkatesh,Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,dBRMP5ZXFdY,IAPB Webinar on Glaucoma in South East Asia   Focus On  Glaucoma,2019-05-10T07:33:00Z,331,5,0,IAPB Webinar on Glaucoma in South East Asia   Focus On  Glaucoma,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,AQhjhyt5NfM,Avoidance of PCR,2019-04-25T06:42:36Z,387,9,0,"Avoidance of PCR - Alcon ReLOAD Program, Dr Rajesh",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,RDEVlAZe5F4,Understanding the Principles of Anterior Vitrectomy,2019-04-25T06:26:37Z,20200,499,9,"Understanding the Principles of Anterior Vitrectomy - Alcon ReLOAD Program, Dr Josepine Christy.",Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,ofdU1eVlAJA,Strengthening the Basic of Nucleus Management,2019-04-25T06:24:41Z,6890,160,2,"Strengthening the Basic of Nucleus Management - Alcon ReLOAD Program , Dr Pavan Kumar M.G.",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,rWOC1sQCE8Y,"Posterior Capsule Rupture Recognize , Regain and React",2019-04-25T06:19:30Z,9449,218,6,"Posterior Capsule Rupture Recognize , Regain and React - Dr R Venkatesh - Alcon ReLOAD Program",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,8I__32SmDyE,Management of Challenging Situations - Addressing your Queries,2019-04-25T06:19:02Z,1540,29,1,Management of Challenging Situations   Addressing your Queries - Alcon ReLOAD Program,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,Ar1GemU5U9Y,Proper Patient Selection   The first step to Successful Phacoemulsification,2019-04-25T06:17:20Z,1245,26,1,"Proper Patient Selection - The first step to Successful Phacoemulsification - Alcon ReLOAD Program , Dr O Annamalai",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,jcl4LPJYHKg,AGV Implantation,2019-04-22T12:32:12Z,631,7,0,AGV Implantation - AIOC Talk,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,yhzng_QLrSg,XNIT,2019-04-22T12:31:49Z,451,7,0,AIOC talks - XNIT,No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,m1UgKl2K2Kk,Glaucoma Awareness in Tamil,2019-04-22T12:30:11Z,5730,69,3,Glaucoma Awareness in Tamil - Aravind Eye Hospital,No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,WYBAXrJKV1s,Infinite Vision,2019-04-22T12:29:19Z,478,10,0,Aravind Infinite Vision,No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,OKTkOdt2v4I,TED talk by Mr. Thulsiraj on Aravind model,2019-04-22T12:28:48Z,4408,71,2,TED talk by Mr. Thulsiraj on Aravind model  - Aravind Eye Care System,No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,8gVu-0vZVf8,Assembly Line in Aravind Surgery System,2019-04-22T12:27:51Z,14855,96,1,Assembly Line in Aravind Surgery System  - Aravind Eye Hospital,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,uwaU5FiR9N0,Shared Medical Appointments Interview by Dr. Venkatesh,2019-04-22T12:27:16Z,107,2,0,Shared Medical Appointments Interview by Dr. Venkatesh - Aravind Eye Hospital,Yes,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,NFA17BZoJ1w,Healing Eyes of the World,2019-04-22T12:25:50Z,166,5,0,Healing Eyes of the World - Aravind Eye Hospital,Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,kZDcftmylEs,Why 2 Hours - 7 Steps in Outpatient Care,2019-04-22T12:25:08Z,383,3,0,"Why 2 Hours - 7 Steps in Outpatient Care - Aravind Eye Hospital, Pondicherry",No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,8LbqjECC9_0,Doing a Safe Trabeculectomy,2019-04-22T12:23:21Z,2249,45,0,AIOC talks - Doing a Safe Trabeculectomy,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,XEeYWHS0gHk,Establishing a Successful Organisational Approach to Quality,2019-04-18T05:27:48Z,345,8,0,Establishing a Successful Organisational Approach to Quality - NHS Scotland Event 2016,Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,ZYdId4lpLNI,HIMSS Elsevier Digital Healthcare Awards 2017 Winner   Aravind Eye Hospital   Pondicherry IND,2019-04-18T05:22:12Z,191,9,0,HIMSS-Elsevier Digital Healthcare Awards 2017 Winner - Aravind Eye Hospital - Pondicherry (IND),Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,tVYvzdYfejI,Post Operative Misalignment Of Toric IOL,2019-04-11T12:49:51Z,663,6,0,"Dr Haripriya Aravind, Medical Consultant, Aravind Eye Hospital, Chennai",No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,TmVxmJQ6LxY,Overview of Astigmatism Management during Cataract Surgery,2019-04-11T12:48:59Z,3852,80,1,"Dr Dhanya , Medical Consultant, Aravind Eye Hospital , Madurai",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,WPEVGEeGHp8,Patient Selection and Counselling for Toric IOL,2019-04-11T12:46:59Z,2828,72,2,"Dr Sudha, Medical Consultant, Aravind Eye Hospital",No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,bnaxXBMZIjw,Post op Work up and Case Discussion using Reference of CatQ tool,2019-04-11T12:46:45Z,214,2,0,"Dr Sapan Palod, Medical Consultant, Aravind Eye Hospital, Madurai",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,HKQGL_AOVII,Case Scenarios for Patient selection - Toric IOL,2019-04-11T12:46:14Z,671,12,0,"Dr Jebinth, Medical Consultant, Aravind Eye Hospital",No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,PXd-91ysFAI,Dr Venkatesh,2019-04-10T06:41:45Z,759,11,0,Cover X - Talk on Virtual Reality Based Perimetry,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,pp2tYVuj-oo,Toric IOL - Pre-operative planning and selection of appropriate investigations,2019-04-10T06:39:02Z,5741,83,2,"Dr Pavan Kumar MG, Consultant, Aravind Eye Hospital , Pondicherry",Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,orsb9DqCs4c,Pre-operative reference markings for Toric IOLs - Current modalities,2019-04-10T06:36:24Z,7999,95,0,"Dr Annamalai O, Consultant, Aravind Eye Hospital, Pondicherry",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,D6sM20BwLhI,Guest Lecture - The iDoctor: the Impatient Innovator on his path from Ideation to Innovation,2019-03-14T14:42:18Z,728,16,1,"Dr. Sean Ianchulev , MD - Professor of Ophthalmology , New York Eye and Ear Infirmary, Mount Sinai,",Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,zDgjaKN5_zk,Managing Coexisting Cataract & Glaucoma : New & Old Techniques,2019-02-08T12:38:46Z,514,10,0,"This Guest Talk Given By Dr Bradford J Shingleton , MD  - Ocular Consultants of Boston and Past President, ASCRS.",No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,RQu-lIfa1uk,"Aravind Eye Hospital , Pondicherry - Reflections of 2018",2018-12-25T10:41:57Z,794,13,0,"Aravind Eye Hospital , Pondicherry - Reflections of 2018",No,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,S90GrAHbsv0,GoPro vs Sony 1,2018-12-22T07:34:13Z,328,2,0,This video compares a Low Cost GoPro HD camera and High Cost Sony 3 Chip analog camera.We need to look for simple and better options for recording all our cases which will help for training and improving ones skills.,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,hb4E4Ch8WNI,Energy Efficiency for Hospitals by Mr. Arjun Gupta ( Smart Joules),2018-12-12T07:11:55Z,1353,30,0,"Eye Care and Environmental Impact October Summit 2018, Aravind Eye Hospital- Pondicherry 

Hospitals consume high energy by its complex operations and 24*7 functioning. Hospital energy is a major cost factor for hospitals and in turn energy from the Grid cause environmental impact. Hospital can take initiatives to reduce their financial cost and environmental impact by adopting  energy efficiency . Mr. Arjun CEO of Smart Joules gives an practical approach for energy efficiency",No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,DIEg8Qjg9gY,Next steps and Commitments  to Environmental Impact by Dr. Cassandra Thiel,2018-12-12T06:54:38Z,64,1,0,"Eye Care and Environmental Impact October Summit 2018, Aravind Eye Hospital- Pondicherry 

As a organization healthcare/ Eye care , have to take a lead into monitoring the Environmental impact in  delivering care . There are various activities going worldwide to promote environmental sustainability. This presentation highlights the  initiatives taken to promote sustainability.",Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,gcHr-TKuv30,"Narayana Health  Approach to Environment Management, Case Study by Mr Deepak Kumar (",2018-12-12T06:47:06Z,130,1,0,"Eye Care and Environmental Impact October Summit 2018, Aravind Eye Hospital- Pondicherry 

Narayana Health one of the renowned cardiac are institute has taken initiatives to reduce  its environmental impact. Mr. Deepak Kumar Kulandaisamy presented the initiatives taken at Narayana Health",No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,ip1kcw55W6Q,Minimizing Patients Footprints at Aravind  by Dr.RD Ravindran(AECS),2018-12-12T06:35:56Z,110,1,0,"Eye Care and Environmental Impact October Summit 2018, Aravind Eye Hospital - Pondicherry 

Hospitals generate greenhouse gases in a variety of ways. Aravind Eye Hospital has taken various initiatives to improve patient care which unconsciously reduces carbon emission.",No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,xbE9VYfoq8o,Leveraging  Green Procurement for Institutions by Mr. Sanjay Kumar (Indian Railways),2018-12-12T06:24:31Z,80,0,0,"Eye Care and Environmental Impact October Summit 2018, Aravind Eye Hospital- Pondicherry 

Environmentally Preferable Purchasing aims to reduce harm to human health and the environment by integrating environmental considerations into all stages of the purchasing process. Procurement is important to hospitals because they are typically large institutions which consume large quantities of products and services while producing a lot of waste. Hospitals can continually develop their purchase of products and services that are healthier, safer and more environmentally friendly.",No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,cn9y1QfV1RA,Importance of  Environment Impact Keynote address by Dr Brahmanand Mohanty,2018-12-12T06:14:07Z,44,0,0,"Eye Care and Environmental Impact October Summit 2018, Aravind Eye Hospital- Pondicherry 

Importance of Focusing on Environmental Impact for Healthcare providers. Keynote Given by Dr. Brahmanand Mohanthy visiting faculty from Asian Institute of Technology. An expert in sustainable Management",Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,UazwSMSOLnM,Eye-care Efficiency and I Environmental Impact by Dr Cassandra Thiel,2018-12-12T06:03:19Z,68,1,0,"Eye Care and Environmental Impact  October Summit 2018, Aravind Pondicherry 

 Efficiency measures whether healthcare resources are being used to get the best value for providing patientcare. Efficiency becomes particularly important  not only to improve financial sustainability but also enhance environmental Impact",Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,cRmGX68MhoY,Digital and Patient care Technologies Impact by Mr.Thulasiraj (LAICO),2018-12-12T05:06:22Z,52,0,0,"Eye Care and Environmental Impact October Summit 2018, Aravind Eye Hospital Pondicherry

Technology is significant in development and increased productivity in healthcare organizations. The impact of technology on environment can be looked from a positive and negative side. Healthcare organization should asses the requirement and impact of technology",No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,vLpcfMPPhUs,Achieving Zero waste in Eye-care delivery by Mr. Vengadesan Natrajan (Aravind Pondicherry),2018-12-12T04:49:00Z,100,3,0,"Eye Care and Environmental Impact October Summit 2018, Aravind Eye Hospital Pondicherry

Hospital waste streams are large and complex. Hospital should look in ways for sustainable waste management and should strive to achieve the goal of zero waste. Aravind strives to reduce its waste in the process of eye care delivery.",No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,1Q9XQ2ooDBs,Building Design Principles for Green Hospital By Mr. Israel Gnanaraj (Design Collaborative),2018-12-12T04:27:43Z,859,19,1,"Eye Care and Environmental Impact October Summit 2018, Aravind Eye Hospital Pondicherry

A Green Hospital Building is designed to  enhances patient well-being, while utilizing natural resources in an efficient environment friendly manner.",Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,3IaYnteheLs,Alternative Energy Sources for Healthcare by Ms. Aditi Modi from SELCO Foundation,2018-12-12T04:19:29Z,100,1,0,"Eye Care and Environmental Impact October Summit 2018, Aravind Eye Hospital Pondicherry

Energy usage is the important concern for Healthcare Providers . Hospital should look for alternative clean energy to be more environmental friendly .These alternatives are intended to address concerns about fossil fuels, such as its high carbon dioxide emissions, an important factor in global warming",No,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,wxWFAiV9s_g,OHTS- IOP Drop after Cataract Extraction,2018-12-08T11:16:02Z,213,1,0,OHTS- IOP Drop after Cataract Extraction presented by Dr. O. Annamalai,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,vztmz03i0RQ,Ahmed vs. Baerveldt study,2018-12-08T11:06:06Z,265,3,2,Ahmed vs. Baerveldt study presented by Dr. Shylesh Dabke,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,42WWc4XpBJ4,EAGLE Study,2018-12-08T10:54:50Z,392,3,0,EAGLE Study presented by Dr. Vivek,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,wg6lA8TboKw,Trab vs. Tube study,2018-12-08T10:46:50Z,177,1,0,Trab vs. Tube study presented by Dr. Vishwaraj C.R,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,uEgnnjEMdhU,Nightmares in Glaucoma Surgery,2018-12-08T10:36:26Z,429,5,0,Nightmares in Glaucoma Surgery presented by Dr. Tanuj Dada,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,6XS275qWnwE,Cataract Surgery in Glaucoma Management,2018-12-08T10:26:36Z,225,2,0,Cataract Surgery in Glaucoma Management presented by Dr. Palanisamy,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,wqYwNR0gc-o,Bleb Needling: What do I do different?,2018-12-08T10:20:02Z,2797,30,1,Bleb Needling: What do I do different? presented by Dr. Devendra Maheshwari,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,WEqsgPoWgnE,"Nanophthalmos- Small eyes, big problems",2018-12-08T10:09:43Z,1758,31,1,"Nanophthalmos- Small eyes, big problems presented by Dr. R. Sharmila",No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,wHG15S5V5Fs,Surgery for Angle Closure disease- What and When,2018-12-08T10:02:12Z,63,2,0,Surgery for Angle Closure disease- What and When presented by Dr.L. Vijaya,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,RbS3lVgKWBY,"Trab+Trab- Tips for the Beginners, how difficult is it from Trab",2018-12-08T09:50:57Z,306,3,0,"Trab+Trab- Tips for the Beginners, how difficult is it from Trab presented by Dr. R. Ramakrishnan",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,Brftuz8M_mc,Xen Gel implant,2018-12-08T09:41:17Z,73,0,0,Xen Gel implant presented by Dr. Davinder Singh Grover,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,a-h2onRn-iU,Low cost tube- Genesis and usage,2018-12-08T09:26:03Z,140,1,0,Low cost tube- Genesis and usage presented by Dr. George V Puthiran,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,DmdXJmQ3yZc,AGV Implantation,2018-12-08T09:18:26Z,85,0,0,AGV Implantation presented by Dr. Manish Shah,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,XENdlXrArgI,Management of Over filtering and Leaking blebs,2018-12-08T07:30:00Z,1114,14,1,Management of Over filtering and Leaking blebs presented by Dr. Ganesh Raman,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,k2uhhJ-coG0,"Trabeculectomy with Collagen implants- When, Why and How",2018-12-08T07:18:23Z,173,3,0,"Trabeculectomy with Collagen implants- When, Why and How presented by Dr. P. Sathyan",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,BGDMgtuYdc8,"Trabeculectomy with Antimetabolites, Getting it the right way",2018-12-08T07:10:10Z,1109,18,0,"Trabeculectomy with Antimetabolites, Getting it the right way presented by Dr. Mohideen A Kader",No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,9inEa4NvOXE,CO2 Laser Assisted Sclerectomy Surgery,2018-12-08T07:01:34Z,179,4,0,CLASS presented by Dr. R. Venkatesh,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,kfyuSusTgbk,Cyclodestructive procedures,2018-12-08T06:55:34Z,1491,24,2,Cyclodestructive procedures presented by Dr. Swati Upadhyaya,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,YPkREoApBNY,LASER in Angle Closure Glaucoma and Bleb remodelling,2018-12-08T06:50:12Z,91,3,0,LASER in Angle Closure Glaucoma and Bleb remodelling presented by Dr. Harsh Kumar,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,Abb98i-w43I,LASER Trabeculoplasty,2018-12-08T06:43:04Z,124,0,0,LASER Trabeculoplasty presented by Dr Premanand,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,cX6aOmNNxSk,Recent advances in Medical management,2018-12-08T06:36:16Z,71,1,0,Recent advances in Medical management presented by Dr. L. Vijaya,No,research update
UCuyl9HIbX_fYTuJbLEz1KQw,sCMhsihHzmY,Should change the way we teach.,2018-12-08T06:26:09Z,58,0,0,Should change the way we teach presented by Dr. Pradeep Y. Ramulu,Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,GaJbC-agIAM,Continue teaching in the same way,2018-12-08T06:18:11Z,124,0,0,Continue teaching in the same way presented by Dr Wallace L.M. Alward,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,1T3GbVvcEsw,Understanding Patient centered factors that enhance Treatment outcomes in Glaucoma care,2018-12-08T06:08:19Z,40,1,0,Understanding Patient centered factors that enhance Treatment outcomes in Glaucoma care presented by Dr.Paul Lee,Yes,patient interaction
UCuyl9HIbX_fYTuJbLEz1KQw,0XL9GMzrFXw,Damage to the seeing brain in Glaucoma: Evidence and Implications for Treatment,2018-12-08T06:00:39Z,103,1,0,Damage to the seeing brain in Glaucoma: Evidence and Implications for Treatment presented by Dr. Neeru Gupta,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,j8zAyssFO44,Glaucoma genetics in Clinical practice,2018-12-07T14:57:28Z,370,8,0,Glaucoma genetics in Clinical practice presented by Dr. Wallace L.M. Alward,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,dESe6FeFdu8,Angle surgery for Glaucoma/MIGS,2018-12-07T14:46:57Z,261,6,0,Angle surgery for Glaucoma/MIGS presented by Dr. Davinder Singh Grover,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,A9_xljJQ-uE,Neovascular Glaucoma,2018-12-07T14:36:02Z,2066,26,0,Neovascular Glaucoma presented by Dr. Neethu Mohan,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,XOQapSyTOGA,Uveitic glaucoma,2018-12-07T14:28:17Z,876,11,0,Uveitic glaucoma presented by Dr. Manju R Pillai,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,_sTObKDCsgo,Pediatric Glaucoma,2018-12-07T14:19:35Z,292,4,0,Pediatric Glaucoma presented by Dr. Deven Tuli,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,JvdArPG8rwE,Glaucoma Post VR/PK surgeries,2018-12-07T14:10:08Z,335,4,0,Glaucoma Post VR/PK surgeries presented by Dr. Sirisha Senthil,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,HwxFBkjzqTU,E-Health/ Telemedicine,2018-12-07T14:00:38Z,76,1,0,E-Health/ Telemedicine presented by Dr. Paul P .Lee,Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,mKeyfm3yvJA,Embracing Digital Technology for Eye care,2018-12-07T13:53:47Z,29,1,0,Embracing Digital Technology for Eye care presented by Dr. Neeru Gupta,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,10tFfF_lVfg,Technology in the detection of Angle closure disease,2018-12-07T13:48:40Z,37,2,0,Technology in the detection of Angle closure disease presented by Dr. Ronnie George,No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,58p29hk5H9M,Is Glaucoma a sick eye in a sick body,2018-12-07T13:41:44Z,49,0,0,Is Glaucoma a sick eye in a sick body presented by Dr. Wallaca L.M. Alward,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,F710DYQLBDI,Vascular factors in Glaucoma and its role in clinical practice,2018-12-07T13:35:22Z,92,3,0,Vascular factors in Glaucoma and its role in clinical practice presented by Dr. Prateep Vyas.,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,pluJJ2N8Dlk,Lymphatic outflow: A new target for glaucoma,2018-12-07T13:27:47Z,118,3,0,Lymphatic outflow: A new target for glaucoma presented by Dr. Neeru Gupta,Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,SO15gWfn3mM,Corneal Hysteresis,2018-12-07T13:19:52Z,1004,12,0,Corneal Hysteresis presented by Dr. Davinder Singh Grover,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,CML93TpzaCo,PACD- Definition and clinical course,2018-12-07T13:09:14Z,191,1,0,PACD- Definition and clinical course presented by Dr.S. Kavitha,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,Gi8SJig2xhM,Assessing Visual field progression,2018-12-07T13:02:19Z,734,13,0,Assessing Visual field progression presented by Dr.G.R.Reddy,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,FW6Blw-kpkU,OCT for structure and progression analysis,2018-12-07T12:52:04Z,1092,14,1,OCT for structure and progression analysis presented by Dr. Pradeep Y. Ramulu,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,_gy7Lgt5GWg,Visual fields made easy,2018-12-07T12:43:37Z,341,5,0,Visual fields made easy presented by Dr.S.R.Krishnadas.,No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,RZBfNIGXnqo,Gonioscopic techniques for difficult angles,2018-12-07T12:35:29Z,623,7,0,Gonioscopic techniques for difficult angles presented by Dr Wallace. L.M. Alward.,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,Y2AKPZcqC-A,ONH changes in Glaucoma,2018-12-07T12:25:55Z,235,3,0,"ONH changes in Glaucoma, presented by Dr Subhashini Kaliyaperumal. This talk takes us back to the basics about how to assess the optic nerve head changes.",No,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,QB_zDBgY7fI,Aurolab Aqueous Drainage Implant  - The Indian Story,2018-12-07T07:37:02Z,2083,38,1,"This video demonstrates the development of AADI, a low cost glaucoma drainage device used for intractable glaucoma.",No,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,eVPcjej6IOg,Twin Site Phacotrabeculectomy,2018-12-07T06:59:47Z,2055,25,2,This video demonstrates combined surgery done through twin site. Phaco through temporal tunnel and trabeculectomy through a superior triangular scleral flap.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,RWwKRHxSvVQ,Single Site Phacotrabeculectomy,2018-12-06T12:35:52Z,1497,15,2,This video demonstrates combined surgery of doing a Phacotrabeculectomy using a single site approach,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,B9Xj0nlIeaY,Visual Experience During Cataract Surgery,2018-12-01T13:12:04Z,4269,86,5,"#cataractsurgery #visualexperience #aravindeyehospital
This video is about visual experience during cataract surgery and different methods to make patient comfortable during cataract surgery

Authors :
Dr. Annamalai Odayappan
Dr. Rengaraj Venkatesh
Dr. Prasanth Gireesh

Aravind Eye Hospital, Pondichery. India",Yes,research update
UCuyl9HIbX_fYTuJbLEz1KQw,f-CzqataIVs,X-NIT Extra-ocular Needle Guided Haptic Insertion Technique for sutureless SF-IOL,2018-12-01T13:06:13Z,9399,147,8,This video is about a novel technique to perform sutureless SF-IOL with a MSICS scleral tunnel and it describes a simple technique to externalise the haptic of IOL without doing any intraocular manipulations.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,Vink4PCBfLI,Peri-Screener,2018-12-01T13:01:57Z,456,12,2,"This video is about an innovative low cost, portable virtual reality based visual filed testing device called C3FA - C3 stands for Comfortable, Compact and Cost less",Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,5E6Ss5rm97s,Quality Assurance in High Volume Cataract Surgery,2018-12-01T12:56:37Z,8691,89,6,This video highlights the quality assurance done at AECS in dealing with high volume cataract surgery,Yes,conference highlight
UCuyl9HIbX_fYTuJbLEz1KQw,LU4UpprcE1Y,Opportunistic Screening for Glaucoma,2018-12-01T12:47:09Z,395,2,1,This video highlights the different methods followed by AECS for opportunistic screening of glaucoma which is the second leading cause for blindness,Yes,disease pathology
UCuyl9HIbX_fYTuJbLEz1KQw,J5DIXmFmfpI,Trabeculectomy with MSICS (Tunnel flap method),2018-12-01T12:39:52Z,7550,111,1,This video demonstrates the technique of doing MSICS combined with Trabeculectomy using a tunnel flap technique method.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,aJivygVn6og,Novel Glaucoma Screening in an Outreach Eye Camp in a Developing World,2018-12-01T12:39:45Z,663,8,0,"This video is about the novel glaucoma screening using low cost high tech equipments including handheld slit-lamp, Rebound tonometer for IOP measurement and Handheld fundus camera for ONH imaging.",Yes,new technology review
UCuyl9HIbX_fYTuJbLEz1KQw,byfNlIuGvAk,Trabeculectomy with MSICS (Triangular scleral flap),2018-12-01T12:34:35Z,6594,96,3,This video demonstrates MSICS combined with Trabeculectomy using a triangular shaped scleral flap.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,PD88CyYCOrY,MSICS in Lens Induced Glaucomas,2018-12-01T12:27:14Z,3923,66,1,This ASCRS Film Festival award winning video demonstrates the use of MSICS technique to safely perform cataract surgery in lens induced glaucomas which are very common in underserved population.,No,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,vioYX6bn-n8,Gonio Assisted Transluminal Trabeculotomy in POAG,2018-12-01T12:19:11Z,4273,68,3,This video demonstrates the use of suture for doing a low cost and effective gonio assisted transluminal trabeculotomy for POAG patients.,Yes,surgical tutorial
UCuyl9HIbX_fYTuJbLEz1KQw,mUTejr4uKu4,MSICS in different types of cataracts - Aravind way using irrigating vectis,2018-12-01T12:05:47Z,34058,618,14,This video demonstrates MSICS in different type of cataracts from simple to couples cases using a irrigating vectis technique.,No,surgical tutorial
